,ORDO_ID,ORDO_term,ORDO_syn,ORDO_definition,ORDO_mappings,SNOMED_ID,SNOMED_term
936,http://www.orpha.net/ORDO/Orphanet_251902,Atypical papilloma of choroid plexus,Atypical CPP|Atypical choroid plexus papilloma,"Atypical papilloma of the choroid plexus is a very rare type of choroid plexus tumor (see this term) that, contrary to papilloma of the choroid plexus (see this term), has an increased likelihood of progression to carcinoma and of recurrence. It displays brisk mitoses, nuclear pleomorphism, raised cellular density, obscurity of the papillary growth pattern, and cell necrosis.",UMLS:C1266176|ICD-10:C71.5,,
937,http://www.orpha.net/ORDO/Orphanet_319223,Argentine hemorrhagic fever,Junin hemorrhagic fever|Argentinian hemorrhagic fever,"Argentine hemorrhagic fever (AHF), caused by the Junin virus (JUNV), is an acute viral hemorrhagic disease characterized by initial fever and malaise followed by gastrointestinal symptoms and in some cases hemorrhagic and neurological manifestations.",ICD-10:A96.0|UMLS:C0019097,,
938,http://www.orpha.net/ORDO/Orphanet_424019,Squamous cell carcinoma of the anal canal,,"Squamous cell carcinoma of the anal canal is a rare epithelial intestinal neoplasm, arising from squamous epithelial cells in the anal canal, with variable macroscopic appearance, ranging from small, benign lesions (that mimick fissures, hemorrhoids or anorectal fistulae) to a large, exophytic or ulcerating tumor localized within the anal canal. Patients may be asymptomatic or present difficulty to defecate, anal bleeding, pain and/or discharge, and often have a history of chronic anal fistulae and abscesses, Crohn's disease, hemorrhoids, or, especially in younger patients, immunosuppression (such as HIV infection). Association with HPV infection is commonly reported.",ICD-10:C21.1,,
939,http://www.orpha.net/ORDO/Orphanet_435819,Autosomal dominant Charcot-Marie-Tooth disease type 2 due to TFG mutation,CMT2 due to TFG mutation,"A rare, axonal hereditary motor and sensory neuropathy characterized by adult onset of slowly progressive distal muscle weakness and atrophy, decreased deep tendon reflexes of lower limbs, and mild distal sensory loss leading to gait difficulties in most patients.",OMIM:604484|ICD-10:G60.0,,
940,http://www.orpha.net/ORDO/Orphanet_97282,VIPoma,Verner-Morrison syndrome|Watery diarrhea-hypokalemia-achlorhydria syndrome|WDHA syndrome|Diarrheogenic islet cell tumor|VIP-secreting tumor|Pancreatic cholera,"VIPoma is an extremely rare type of pancreatic neuroendocrine tumor (see this term) that secretes vasoactive intestinal polypeptide (VIP) leading to the manifestations of watery diarrhea, hypokalemia and achlorhydia or hypochhlorhydia (known as WDHA syndrome).",UMLS:C0086768|ICD-10:E16.8|UMLS:C0011993|MedDRA:10047430|MeSH:D003969,,
941,http://www.orpha.net/ORDO/Orphanet_137814,Macular amyloidosis,,"Macular amyloidosis (MA) is a rare chronic form of cutaneous amyloidosis (see this term), a skin disease characterized by the accumulation of amyloid deposits in the dermis, clinically characterized by pruritic hyperkeratotic gray-brown macules that give a rippled or reticulated pattern of pigmentation usually in the upper back and extensor sites of arms, forearms and legs, and histologically by the deposition of amyloid in the upper dermis and close to the basal cell layer of the epidermis. MA is commonly associated with other skin diseases, such as atopic dermatitis.",ICD-10:E85.4+|ICD-10:L99.0*,,
942,http://www.orpha.net/ORDO/Orphanet_2828,Young-onset Parkinson disease,Early-onset Parkinson disease|YOPD,"Young-onset Parkinson disease (YOPD) is a form of Parkinson disease (PD), characterized by an age of onset between 21-45 years, rigidity, painful cramps followed by tremor, bradykinesia, dystonia, gait complaints and falls, and other non-motor symptoms. A slow disease progression and a more pronounced response to dopaminergic therapy are also observed in most YOPD forms.",OMIM:616840|OMIM:615528|OMIM:600116|OMIM:605909|OMIM:606324|OMIM:300557|OMIM:613643|OMIM:606852|ICD-10:G20|OMIM:602404|OMIM:610297,,
943,http://www.orpha.net/ORDO/Orphanet_300564,Combined pulmonary fibrosis-emphysema syndrome,CPFE,,ICD-10:J84.1,,
944,http://www.orpha.net/ORDO/Orphanet_53689,Congenital chloride diarrhea,,,MeSH:C536210|ICD-10:P78.3|OMIM:214700|UMLS:C0267662,,
945,http://www.orpha.net/ORDO/Orphanet_519406,Thygeson superficial punctate keratopathy,,,,,
946,http://www.orpha.net/ORDO/Orphanet_713,Glycogen storage disease due to phosphoglycerate kinase 1 deficiency,Glycogenosis due to phosphoglycerate kinase 1 deficiency|GSD due to phosphoglycerate kinase 1 deficiency,"Phosphoglycerate kinase (PGK) deficiency is a metabolic disorder characterized by variable combinations of nonspherocytic hemolytic anemia, myopathy, and various central nervous system abnormalities.",UMLS:C1970848|UMLS:C0684324|ICD-10:E74.0|OMIM:300653,,
947,http://www.orpha.net/ORDO/Orphanet_137583,Vulvar intraepithelial neoplasia,VIN|Vulvar intraepithelial tumor,,UMLS:C0346210|ICD-10:D07.1,,
948,http://www.orpha.net/ORDO/Orphanet_90157,Drug-induced localized lipodystrophy,Lipoatrophy caused by injected drug,"Drug-induced localized lipodystrophy is a rare, acquired, localized lipodystrophy characterized by the appearance of asymptomatic, well-demarcated, variably sized, depressed, lipoatrophic lesions secondary to subcutaneous, intradermic or intramuscular drug injection, including corticosteroids, insulin, human growth hormone and antibiotics. Skin coloration may vary from white or hypopigmented to reddish, pinkish or violaceous. Epidermal atrophy may be also present.",ICD-10:E88.1,,
949,http://www.orpha.net/ORDO/Orphanet_499,Kerion celsi,,"Kerion celsi is a rare inflammatory and suppurating type of tinea capitis, a skin infection caused by Trichophyton or Microsporum fungi, that predominantly affects the scalp and that is characterized by the development of painful crusty lesions covered with follicular pustules and surrounded by erythematous alopecic areas, that can later evolve into abscesses and leave permanent cicatricial alopecia. Lesions can be associated with regional lymphadenopathy.",ICD-10:B35.0|UMLS:C0276742|MeSH:C536165,,
950,http://www.orpha.net/ORDO/Orphanet_786,Glucocorticoid resistance,,,ICD-10:E25.8|UMLS:C1841972|OMIM:615962,,
951,http://www.orpha.net/ORDO/Orphanet_495274,Charcot-Marie-Tooth disease type 2T,CMT2T|AR-CMT2T|Autosomal recessive axonal Charcot-Marie-Tooth disease type 2T,,OMIM:617017,,
952,http://www.orpha.net/ORDO/Orphanet_397933,Severe intellectual disability-progressive postnatal microcephaly-midline stereotypic hand movements syndrome,IQSEC2-related syndromic intellectual disability,"Severe intellectual disability-progressive postnatal microcephaly-midline stereotypic hand movements syndrome is a rare, genetic, syndromic intellectual disability disorder characterized by severe intellectual disability, non-inherited, progressive, post-natal microcephaly, hypotonia, hyperkinesia, absence of speech, strabismus, and midline stereotypic hand movements (e.g. hand washing/rubbing). Additional features include developmental delay, seizures and behavioral disturbances, such as self injury and unexplained crying episodes.",ICD-10:Q87.8,,
953,http://www.orpha.net/ORDO/Orphanet_238459,SLC35A1-CDG,CDG-IIf|CDG2F|Congenital disorder of glycosylation type 2f|Congenital disorder of glycosylation type IIf|CMP-sialic acid transporter deficiency|CDG syndrome type IIf|Carbohydrate deficient glycoprotein syndrome type IIf,"SLC35A1-CDG is an extremely rare form of CDG syndrome (see this term) characterized clinically in the single reported case by repeated hemorrhagic incidents, including severe pulmonary hemorrhage.",UMLS:C1970344|ICD-10:E77.8|OMIM:603585,,
954,http://www.orpha.net/ORDO/Orphanet_832,Succinyl-CoA:3-ketoacid CoA transferase deficiency,OXCT1 deficiency|Succinyl-CoA acetoacetate transferase deficiency|SCOT deficiency|Succinyl-CoA:3-oxoacid CoA transferase deficiency,"Succinyl-CoA:3-ketoacid CoA transferase deficiency (SCOTD) is a defect in ketone body utilization characterized by severe, potentially fatal intermittent episodes of ketoacidosis.",OMIM:245050|UMLS:C0342792|ICD-10:E71.3,,
955,http://www.orpha.net/ORDO/Orphanet_493,Familial keratoacanthoma,Hereditary keratoacanthoma|Multiple keratoacanthoma,"Multiple familial keratoacanthoma (KA) of Witten and Zak is a rare a rare inherited skin cancer syndrome and is characterized by the coexistence of features characteristic of both multiple KA, Ferguson Smith type and generalized eruptive keratoacanthoma (see these terms), such as multiple small miliary-type lesions, larger self-healing lesions, and nodulo-ulcerative lesions .Lesions do not have a predilection for the mucosal surfaces. Transmission is autosomal dominant.",ICD-10:L85.8|UMLS:C0546476,,
956,http://www.orpha.net/ORDO/Orphanet_169147,Immunodeficiency due to a classical component pathway complement deficiency,"Immunodeficiency due to C1, C4, or C2 component complement deficiency|Immunodeficiency due to an early component of complement deficiency","Immunodeficiency due to a classical component pathway complement deficiency is a primary immunodeficiency due to a deficiency in either complement components C1q, C1r, C1s, C2 or C4 characterized by increased susceptibility to bacterial infections, particularly with encapsulated bacteria, and increased risk for autoimmune disease. Most commonly, these include systemic lupus erythematosus (SLE), SLE-like disease, Henoch-Schonlein purpura, polymyositis and arthralgia. Disease severity is variable and dependent on the complement affected.",OMIM:217000|OMIM:614380|OMIM:614379|OMIM:613652|OMIM:216950|OMIM:613783|ICD-10:D84.1,,
957,http://www.orpha.net/ORDO/Orphanet_401945,Moyamoya disease with early-onset achalasia,,"Moyamoya disease with early-onset achalasia is an exceedingly rare autosomal recessive neurological disorder reported only in a few families so far. It is characterized by the association of early onset achalasia (manifesting in infancy) with severe intracranial angiopathy that is consistent with moyamoya angiopathy in most cases (moyamoya disease; see this term). Other variable associated manifestations include hypertension, Raynaud phenomenon, and livedo reticularis.",ICD-10:I67.5|OMIM:615750,,
958,http://www.orpha.net/ORDO/Orphanet_44,Neonatal adrenoleukodystrophy,NALD,"Neonatal adrenoleukodystrophy (NALD) is the variant of intermediate severity of the PBD-Zellweger syndrome spectrum (PBD-ZSS; see this term), charcterized by hypotonia, leukodystrophy, and vision and sensorineural hearing deficiencies. Phenotypic overlap is seen between NALD and infantile Refsum disease (IRD) (see this term).",OMIM:614867|UMLS:C0282525|OMIM:614885|OMIM:601539|OMIM:614877|OMIM:617370|ICD-10:E71.3|OMIM:614863|OMIM:202370|OMIM:266510|OMIM:614920|MeSH:D018901|OMIM:614871|OMIM:614873,,
959,http://www.orpha.net/ORDO/Orphanet_85450,Hereditary amyloidosis with primary renal involvement,"Hereditary amyloid nephropathy|Amyloidosis, Ostertag type|Familial amyloid nephropathy|Hereditary renal amyloidosis|Familial renal amyloidosis","A group of rare renal diseases, characterized by amyloid fibril deposition of apolipoprotein A-I or A-II (AApoAI or AApoAII amyloidosis), lysozyme (ALys amyloidosis) or fibrinogen A-alpha chain (AFib amyloidosis) in one or several organs. Renal involvement leading to chronic renal disease and renal failure is a common sign. Additional manifestations depend on the organ involved and the type of amyloid fibrils deposited.",OMIM:105200|ICD-10:E85.0,,
960,http://www.orpha.net/ORDO/Orphanet_157850,Pantothenate kinase-associated neurodegeneration,PKAN|Hallervorden-Spatz syndrome|NBIA1|Neurodegeneration with brain iron accumulation type 1,"Pantothenate kinase-associated neurodegeneration (PKAN) is the most common type of neurodegeneration with brain iron accumulation (NBIA; see this term), a rare neurodegenerative disorder characterized by progressive extrapyramidal dysfunction (dystonia, rigidity, choreoathetosis), iron accumulation on the brain and axonal spheroids in the central nervous system.",UMLS:C0018523|MeSH:D006211|OMIM:234200|ICD-10:G23.0,,
961,http://www.orpha.net/ORDO/Orphanet_163684,Leukoencephalopathy-dystonia-motor neuropathy syndrome,,"Leukoencephalopathy-dystonia-motor neuropathy syndrome is a peroxisomal neurodegenerative disorder characterized by spasmodic torticollis, dystonic head tremor, intention tremor, nystagmus, hyposmia, and hypergonadotrophic hypogonadism with azoospermia. Slight cerebellar signs (left-sided intention tremor, balance and gait impairment) are also noted. Magnetic resonance imaging (MRI) shows bilateral hyperintense signals in the thalamus, butterfly-like lesions in the pons, and lesions in the occipital region, whereas nerve conduction studies of the lower extremities shows a predominantly motor and slight sensory neuropathy.",ICD-10:E75.2|OMIM:613724,,
962,http://www.orpha.net/ORDO/Orphanet_626,Large congenital melanocytic nevus,Congenital pigmented nevus|Giant pigmented hairy nevus|GMN|Giant congenital melanocytic nevus|LCMN,"A large, or giant, congenital melanocytic nevus (LCMN or GCMN) is a pigmented skin lesion of more than 20 cm - or 40 cm- respectively, projected adult diameter, composed of melanocytes, and presenting with an elevated risk of malignant transformation.",UMLS:C1318558|MedDRA:10072036|OMIM:137550|ICD-10:Q82.5|UMLS:C1842036,,
963,http://www.orpha.net/ORDO/Orphanet_333,Farber disease,Acid ceramidase deficiency|Farber lipogranulomatosis,"A subcutaneous tissue disease characterized by a spectrum of clinical signs ranging from the classical triad of painful and progressively deformed joints, subcutaneous nodules, and progressive hoarseness (due to laryngeal involvement) that presents in infancy, to varying phenotypes with respiratory and neurologic involvement.",UMLS:C0268255|MeSH:C537075|OMIM:228000|UMLS:C2936785|ICD-10:E75.2|MeSH:D055577,,
964,http://www.orpha.net/ORDO/Orphanet_93351,"Spondyloepimetaphyseal dysplasia, Irapa type","SEMD, Irapa type","Spondyloepimetaphyseal dysplasia, Irapa type is characterized by disproportionate short-trunked short stature, pectus carinatum, short arms, short and broad hands, short metatarsals, flat and broad feet, coxa vara, genu valgum, osteoarthritis, arthrosis and moderate-to-serious gait impairment.",ICD-10:Q77.7|OMIM:271650|UMLS:C0432213,,
965,http://www.orpha.net/ORDO/Orphanet_85330,X-linked intellectual disability-corpus callosum agenesis-spastic quadriparesis syndrome,,"X-linked intellectual disability-corpus callosum agenesis-spastic quadriparesis syndrome is characterised by intellectual and motor deficit, spastic quadriparesis and agenesis of the corpus callosum, without craniofacial abnormalities or seizures. It has been described in four male members of a family. The mode of inheritance is most likely X-linked recessive.",ICD-10:Q87.8,,
966,http://www.orpha.net/ORDO/Orphanet_82,Hereditary thrombophilia due to congenital antithrombin deficiency,Hereditary thrombophilia due to congenital antithrombin 3 deficiency,"Hereditary thrombophilia due to congenital antithrombin deficiency is a rare, genetic, hematological disease characterized by decreased levels of antithrombin activity in plasma resulting in impaired inactivation of thrombin and factor Xa. Patients have an increased risk for venous thromboembolism, usually in the deep veins of the arms, legs and pulmonary system and, on occasion, in other venous territories (e.g. cerebral veins or sinus, mesenteric, portal, hepatic, renal and/or retinal veins).",OMIM:613118|ICD-10:D68.5,,
967,http://www.orpha.net/ORDO/Orphanet_98805,"Primary dystonia, DYT4 type",Hereditary whispering dysphonia|DYT4,DYT4 type primary dystonia is characterized by predominantly laryngeal dystonia (manifesting as whispering dysphonia) and cervical dystonia (manifesting as torticollis).,UMLS:C1851943|OMIM:128101|UMLS:C1860315|ICD-10:G24.1,,
968,http://www.orpha.net/ORDO/Orphanet_279928,Paraneoplastic uveitis,,,,,
969,http://www.orpha.net/ORDO/Orphanet_293603,Congenital hereditary endothelial dystrophy type II,Infantile hereditary endothelial dystrophy|Autosomal recessive CHED|Autosomal recessive congenital hereditary endothelial dystrophy|CHED2|Congenital hereditary endothelial dystrophy type 2|Maumenee corneal dystrophy|CHEDII,"Congenital hereditary endothelial dystrophy II (CHED II) is a rare subtype of posterior corneal dystrophy (see this term) characterized by a diffuse ground-glass appearance of the corneas and marked corneal thickening from birth with nystagmus, and blurred vision.",OMIM:217700|UMLS:C1857569|ICD-10:H18.5,,
970,http://www.orpha.net/ORDO/Orphanet_98772,Spinocerebellar ataxia type 19/22,SCA19/22,"Spinocerebellar ataxia type 19 (SCA19) is a very rare subtype of type I autosomal dominant cerebellar ataxia (ADCA type I; see this term). It is characterized by mild cerebellar ataxia, cognitive impairment, low scores on the Wisconsin Card Sorting Test measuring executive function, myoclonus, and postural tremor.",UMLS:C1846367|OMIM:607346|MeSH:C537198|ICD-10:G11.2,,
971,http://www.orpha.net/ORDO/Orphanet_276598,Diazoxide-resistant focal hyperinsulinism due to SUR1 deficiency,"Hyperinsulinemic hypoglycemia due to SUR1 deficiency, diazoxide-resistant focal form","A rare, congenital, isolated hyperinsulinism disorder characterized by diazoxide unresponsive recurrent episodes of hyperinsulinemic hypoglycemia resulting from an excessive insulin secretion by the pancreatic bêta-cells due to SUR1 deficiency. Hypoglycemia may lead to variable clinical manifestations, ranging from asymptomatic hypoglycemia revealed by routine blood glucose monitoring to macrosomia at birth, mild to moderate hepatomegaly and life-threatening hypoglycemic coma or status epilepticus, further leading to poor neurological outcome.",OMIM:256450|ICD-10:E16.1,,
972,http://www.orpha.net/ORDO/Orphanet_70591,Chronic thromboembolic pulmonary hypertension,CTEPH,Chronic thromboembolic pulmonary hypertension (CTEPH) is characterized by the persistence of thromboemboli in the form of organized tissue obstructing the pulmonary arteries. The consequence is an increase in pulmonary vascular resistance (PVR) resulting in pulmonary hypertension (PH) and progressive right heart failure.,OMIM:612862|MedDRA:10068739|UMLS:C2363973,,
973,http://www.orpha.net/ORDO/Orphanet_75563,X-linked sideroblastic anemia,XLSA,"X-linked sideroblastic anemia is a constitutional microcytic, hypochromic anemia of varying severity that is clinically characterized by manifestations of anemia and iron overload and that may respond to treatment with pyridoxine and folic acid.",ICD-10:D64.0|MeSH:C536761|OMIM:300751,,
974,http://www.orpha.net/ORDO/Orphanet_1501,Adrenocortical carcinoma,,Adrenocortical carcinoma (ACC) is a cancer that arises from the adrenal cortex.,UMLS:C0206686|ICD-10:C74.0|MedDRA:10001388|MeSH:D018268|OMIM:202300,,
975,http://www.orpha.net/ORDO/Orphanet_251375,Sickle cell-hemoglobin E disease syndrome,HbSE disease,"A rare, genetic hemoglobinopathy usually characterized by mild hemolysis without vaso-occlusive complications or abnormality of red blood cell morphology. However, more severe manifestations have also been reported, including hematuria, splenic infarction, acute chest syndrome, acute episodes of pain and reversible bone marrow necrosis.",ICD-10:D57.2|UMLS:C0272085,,
976,http://www.orpha.net/ORDO/Orphanet_293822,MITF-related melanoma and renal cell carcinoma predisposition syndrome,,"MITF-related melanoma and renal cell carcinoma predisposition syndrome is an inherited cancer-predisposing syndrome due to a gain-of-function germline mutation in the MITF gene, associated with a higher incidence of amelanotic and nodular melanoma, multiple primary melanomas and increase in nevus number and size. It may also predispose to co-occurring melanoma and renal cell carcinoma and to pancreatic cancer.",OMIM:614456,,
977,http://www.orpha.net/ORDO/Orphanet_330041,Hemoglobin M disease,M hemoglobinopathy,,OMIM:617971|OMIM:617973|ICD-10:D74.0,,
978,http://www.orpha.net/ORDO/Orphanet_676,Hereditary chronic pancreatitis,,"Hereditary chronic pancreatitis (HCP), a rare inherited form of pancreatitis is defined as recurrent acute pancreatitis and/or chronic pancreatitis in two first-degree relatives or 3 or more second-degree relatives in 2 or more generations, for which no predisposing factors are identified. HCP is characterized by irreversible damage to both exocrine and endocrine components of the pancreas.",OMIM:167800|UMLS:C0341474|UMLS:C0238339|ICD-10:K86.1,,
979,http://www.orpha.net/ORDO/Orphanet_497906,Childhood-onset basal ganglia degeneration syndrome,Lenk-Ploski syndrome,,OMIM:617054,,
980,http://www.orpha.net/ORDO/Orphanet_412,Dysbetalipoproteinemia,HLP type 3|Remnant hyperlipoproteinemia|Hyperlipidemia type 3|Hyperlipoproteinemia type 3|Broad-beta disease|Familial dyslipidemia type 3,"Hyperlipoproteinemia (HLP) type 3 is a rare combined hyperlipidemia characterized by high levels of cholesterol and triglycerides, transported by intermediate density lipoproteins (IDLs), and a high risk of premature atherosclerosis and cardiovascular disease.",OMIM:617347|MedDRA:10060751|MeSH:D006952|ICD-10:E78.2|UMLS:C0020479,,
981,http://www.orpha.net/ORDO/Orphanet_180234,Mixed germ cell tumor,,,UMLS:C0334524,,
982,http://www.orpha.net/ORDO/Orphanet_221142,Confetti-like macular atrophy,,,ICD-10:L90.8,,
983,http://www.orpha.net/ORDO/Orphanet_25968,Benign occipital epilepsy,,"Benign occipital epilepsy is a rare, genetic neurological disorder characterized by visual seizures and occipital epileptiform paroxysms reactive to ocular opening which present in infancy to mid-adolescence. Vomiting, tonic eye deviation and impairment of consciousness are typically associated with the Panayiotopoulos type, while visual hallucinations, ictal blindness and post-ictal headache are commonly observed in the Gastaut type. Electroencephalographic findings in both types are similar and include bilateral, synchronous, high voltage spike-wave complexes in a normal background activity located predominantly in the occipital lobes.",UMLS:C1851549|ICD-10:G40.0|OMIM:132090,,
984,http://www.orpha.net/ORDO/Orphanet_251656,Oligoastrocytoma,Mixed oligoastrocytoma|MOA,"Oligoastrocytoma is a type of low-grade glioma with a mixed astrocytoma and oligodendroglioma histology, manifesting with headaches, speech and motor problems, seizures and, in some, subarachnoid haemorrhage.",MedDRA:10027744|ICD-10:C71.9|UMLS:C0280793,,
985,http://www.orpha.net/ORDO/Orphanet_238688,Neonatal iodine exposure,,"Neonatal iodine exposure is a rare endocrine disease characterized by the appearance of transient hypothyroidism, usually in preterm newborns, following long or short-term topical iodine exposure. Parenteral exposure from iodinated contrast agents may similarly alter thyroid funtion in term neonates.",ICD-10:P72.2,,
986,http://www.orpha.net/ORDO/Orphanet_36235,Staphylococcal scarlet fever,,,ICD-10:A38,,
987,http://www.orpha.net/ORDO/Orphanet_319558,Mendelian susceptibility to mycobacterial diseases due to complete IL12B deficiency,MSMD due to complete interleukin 12B deficiency|Mendelian susceptibility to mycobacterial diseases due to complete interleukin 12B deficiency|MSMD due to complete IL12B deficiency,Mendelian susceptibility to mycobacterial diseases (MSMD) due to complete interleukin-12 subunit beta (IL12B) deficiency is a genetic variant of MSMD (see this term) characterized by mild bacillus Calmette-Guérin (BCG) infections and recurrent Salmonella infections.,ICD-10:D84.8|OMIM:614890,,
988,http://www.orpha.net/ORDO/Orphanet_363654,X-linked parkinsonism-spasticity syndrome,XPDS,"X-linked parkinsonism-spasticity syndrome is a rare genetic neurological disorder characterized by parkinsonian features (including resting or action tremor, cogwheel rigidity, hypomimia and bradykinesia) associated with variably penetrant spasticity, hyperactive deep tendon reflexes and Babinski sign.",OMIM:300911|ICD-10:G20,,
989,http://www.orpha.net/ORDO/Orphanet_353,Autosomal recessive limb-girdle muscular dystrophy type 2C,LGMD2C|Limb-girdle muscular dystrophy due to gamma-sarcoglycan deficiency|Gamma-sarcoglycanopathy,"Autosomal recessive limb-girdle muscular dystrophy type 2C (LGMD2C) is a subtype of autosomal recessive limb-girdle muscular dystrophy characterized by a childhood onset of progressive shoulder and pelvic girdle muscle weakness and atrophy frequently associated with calf hypertrophy, diaphragmatic weakness, and/or variable cardiac abnormalities. Mild to moderate elevated serum creatine kinase levels and positive Gowers sign are reported.",ICD-10:G71.0|OMIM:253700|UMLS:C0410173,,
990,http://www.orpha.net/ORDO/Orphanet_306504,Junctional epidermolysis bullosa with respiratory and renal involvement,Congenital ILNEB syndrome|JEB with respiratory and renal involvement|Congenital NEP syndrome|JEB-RR|Congenital nephrotic syndrome-interstitial lung disease-epidermolysis bullosa syndrome|Congenital nephrotic syndrome-epidermolysis bullosa-pulmonary disease syndrome|Congenital interstitial lung disease-nephrotic syndrome-epidermolysis bullosa syndrome,"Congenital nephrotic syndrome-interstitial lung disease-epidermolysis bullosa syndrome is a life-threatening multiorgan disorder which develops in the first months of life, presenting with respiratory distress and proteinuria in the nephrotic range, and leading to severe interstitial lung disease and renal failure. Some patients additionally display cutaneous alterations, ranging from blistering and skin erosions to an epidermolysis bullosa-like phenotype, with toe nail dystrophy and sparse hair.",OMIM:614748,,
991,http://www.orpha.net/ORDO/Orphanet_33573,Gamma-glutamyl transpeptidase deficiency,Glutathionuria|Gamma-glutamyl transferase deficiency,A disorder that is characterized by increased glutathione concentration in the plasma and urine.,ICD-10:E72.8|OMIM:231950|UMLS:C0268524,,
992,http://www.orpha.net/ORDO/Orphanet_99138,Hemolytic anemia due to erythrocyte adenosine deaminase overproduction,,"Hemolytic anemia due to erythrocyte adenosine deaminase overproduction is a rare, genetic, hematologic disease characterized by mild, chronic hemolytic anemia (due to highly elevated adenosine deaminase activity in red blood cells resulting in their premature destruction), elevated reticulocyte count, splenomegaly and mild hyperbilirubinemia. Other cells and tissues are not affected.",ICD-10:D55.3,,
993,http://www.orpha.net/ORDO/Orphanet_59181,Sorsby pseudoinflammatory fundus dystrophy,,"Sorsby's fundus dystrophy is a rare progressive autosomal dominant macular dystrophy, presenting between the third and sixth decades of life, characterized by retinal atrophy and retinal detachment and leading to loss of central vision, then peripheral vision, and eventually blindness.",OMIM:264420|OMIM:136900|ICD-10:H35.5|UMLS:C0339515,,
994,http://www.orpha.net/ORDO/Orphanet_1933,"Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria","Mitochondrial encephalomyopathy-aminoacidopathy syndrome|Booth-Haworth-Dilling syndrome|mtDNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria","Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria is characterised by the association of a mitochondrial encephalomyopathy and an aminoacidopathy. It has been described in two brothers presenting with developmental delay, neurological signs, deafness, exercise intolerance, lactic acidosis and elevation of several plasmatic amino acids. Mitochondria morphology was found to be abnormal on muscle biopsy. Transmission is likely to be linked to maternal mitochondrial DNA.",OMIM:612073|ICD-10:G71.3,,
995,http://www.orpha.net/ORDO/Orphanet_168566,Fatal mitochondrial disease due to combined oxidative phosphorylation defect type 3,Fatal mitochondrial disease due to COXPD3,"Combined oxidative phosphorylation deficiency type 3 is an extremely rare clinically heterogenous disorder described in about 5 patients to date. Clinical signs included hypotonia, lactic acidosis, and hepatic insufficiency, with progressive encephalomyopathy or hypertrophic cardiomyopathy.",ICD-10:E88.8|OMIM:610505|UMLS:C1864840,,
996,http://www.orpha.net/ORDO/Orphanet_168621,"Dysplasia of head of femur, Meyer type",,"Meyer dysplasia of the femoral head is a mild localized form of skeletal dysplasia characterized by delayed, irregular ossification of femoral capital epiphysis.",ICD-10:Q78.8,,
997,http://www.orpha.net/ORDO/Orphanet_2218,Cervical hypertrichosis-peripheral neuropathy syndrome,,"Cervical hypertrichosis peripheral neuropathy is a rare syndrome characterized by the association of congenital hypertrichosis in the anterior cervical region with peripheral sensory and motor neuropathy. It has been described in three members of the same family and in one unrelated boy. Associated features in the familial cases include retinal anomalies, spina bifida, kyphoscoliosis and hallux valgus, while that in the non-familial case includes developmental delay. An autosomal recessive mode of inheritance is suggested. There have been no further descriptions in the literature since 1993.",UMLS:C1855902|UMLS:C2931676|OMIM:239840,,
998,http://www.orpha.net/ORDO/Orphanet_163746,Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease,PCWH|Neurologic Waardenburg-Shah syndrome|WS4 plus,Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease (PCWH) is a systemic disease characterized by the association of the features of Waardenburg-Shah syndrome (WSS) with neurological features of variable severity.,OMIM:609136|UMLS:C1836727|ICD-10:E75.2,,
999,http://www.orpha.net/ORDO/Orphanet_363494,Non-seminomatous germ cell tumor of testis,Testicular non seminomatous germ cell tumor|Testicular non-dysgerminomatous germ cell tumor|Non-dysgerminomatous germ cell tumor of testis,"Testicular non seminomatous germ cell tumor describes a group of testicular germ cell tumors (see this term) occurring in the third decade of life (mean age: 25 years) with a usually painless unilateral mass in the scrotum or in some cases with gynaecomastia and/or back and flack pain and characterized by a more aggressive clinical course than testicular seminomatous germ cell tumors (see this term) with rapid involvement of blood vessels and a poorer prognosis. Histologically, they can be either undifferentiated (embryonal carcinoma), differentiated (teratoma, yolk sac tumor, choriocarcinoma), or can consist of a mixture of seminomatous and nonseminomatous components.",OMIM:273300|ICD-10:C62.1,,
1000,http://www.orpha.net/ORDO/Orphanet_2572,Spastic ataxia-corneal dystrophy syndrome,Bedouin spastic ataxia syndrome|Spastic ataxia-ocular anomalies syndrome|Mousa-Al Din-Al Nassar syndrome,"Spastic ataxia-corneal dystrophy syndrome is a rare, hereditary ataxia disorder characterized by the presence of spastic ataxia in association with bilateral congenital cataract, macular corneal dystrophy (stromal with deposition of mucoid material) and nonaxial myopia. Patients present normal intellectual development. There have been no further descriptions in the literature since 1986.",OMIM:271320|UMLS:C1849085|ICD-10:G11.8,,
1001,http://www.orpha.net/ORDO/Orphanet_444316,Idiopathic phalangeal acro-osteolysis,Idiopathic phalangeal acroosteolysis,,ICD-10:M89.5,,
